arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
lstm,fh_off,omniscient,follower,cw,2.0,2,0.0453,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,6.0,2,0.2127,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,10.0,2,0.45075,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-10.0,2,0.0027,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-6.0,2,0.03375,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-2.0,2,0.21645,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,2.0,2,0.4619,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,6.0,2,0.50365,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,10.0,2,0.5039,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-10.0,3,0.0035,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-6.0,3,0.04675,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-2.0,3,0.3013,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,2.0,3,0.49285,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,6.0,3,0.4985,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,10.0,3,0.4985,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-10.0,3,0.0009,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-6.0,3,0.0101,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-2.0,3,0.10145,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,2.0,3,0.3774,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,6.0,3,0.49625,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,10.0,3,0.4985,1.0,0.0002,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-10.0,4,0.0014,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-6.0,4,0.0211,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,-2.0,4,0.18565,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,2.0,4,0.46555,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,6.0,4,0.50105,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,cw,10.0,4,0.50105,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-10.0,4,0.00015,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-6.0,4,0.002,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,-2.0,4,0.02275,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,2.0,4,0.1842,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,6.0,4,0.43965,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off,omniscient,follower,partial_band,10.0,4,0.49685,1.0,0.0001,100000.0,1,10.0,8
lstm,fh_off_blind,band_agnostic,barrage,cw,-10.0,0,0.00355,1.0,0.00015,100000.0,1,10.0,8
lstm,fh_off_blind,band_agnostic,barrage,cw,-6.0,0,0.02375,1.0,0.00015,100000.0,1,10.0,8
lstm,fh_off_blind,band_agnostic,barrage,cw,-2.0,0,0.17965,1.0,0.00015,100000.0,1,10.0,8
lstm,fh_off_blind,band_agnostic,barrage,cw,2.0,0,0.4512,1.0,0.00015,100000.0,1,10.0,8
