n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,lstm_1_energy,lstm_1_cos,dropout_lstm_energy,dropout_lstm_cos,shared_gap_energy,shared_gap_cos,lstm_proj_energy,lstm_proj_cos,sensing_position_energy,sensing_position_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,realization
240000,1311,0.0054625,59.354434220572834,5.344196065341663e-10,0.5921709042895315,2.8971095728556313,,,0.00572392713924249,0.9858799921671549,0.00572392713924249,0.9858799921671549,0.001177363818263014,0.9858799921671549,0.012585848591228327,0.9907975939114888,0.25735809092521666,0.9996066357294718,0.003902718348801136,0.8652486125628154,0.08753515230019887,0.9977180244127909,lstm,partial_band,-10.0,1
240000,7333,0.030554166666666667,69.22685824868866,5.346783393926472e-10,0.49031957495860184,2.716627543640137,,,0.006147012273967266,0.939470414797465,0.006147012273967266,0.939470414797465,0.001159853295981884,0.939470414797465,0.012371030250688394,0.9527460414568584,0.2569550456206004,0.9991558977762858,0.00520648294625183,0.7798825117746989,0.08788635920286178,0.9938718503316244,lstm,partial_band,-6.0,1
240000,42347,0.17644583333333333,80.63020635575019,5.353025321969175e-10,0.3543208364600391,1.8531575571695964,,,0.007266719285150369,0.7797941182454428,0.007266719285150369,0.7797941182454428,0.001245610865826408,0.7797941182454428,0.013262629441420237,0.7821995475292206,0.2561061444282532,0.9984313254356384,0.00848177383641402,0.6813220891952515,0.08920282116731008,0.983284805615743,lstm,partial_band,-2.0,1
240000,103702,0.43209166666666665,91.56952904632031,5.38068424675802e-10,0.21699456210811366,0.4803081602096558,,,0.010032105986277262,0.4999908684889475,0.010032105986277262,0.4999908684889475,0.0018012469810123246,0.4999908684889475,0.019544706864158313,0.5282910435199738,0.25454576886494956,0.9976692708333333,0.01670953854173422,0.5873849225044251,0.09377137331167856,0.957450831413269,lstm,partial_band,2.0,1
240000,119595,0.4983125,102.05778280068392,5.558178935624933e-10,0.11708500317339275,0.039224137602249784,,,0.015881155149638653,0.27730867046117785,0.015881155149638653,0.27730867046117785,0.003487785326441129,0.27730867046117785,0.03764311399261157,0.43428944746653236,0.25235774976412456,0.9971904811859131,0.03737770823438962,0.5120493066310883,0.10642124673128128,0.9036285602251689,lstm,partial_band,6.0,1
240000,120000,0.5,115.32039819996672,6.549007081286771e-10,0.061852955464283196,0.006454185648759206,,,0.02639491156836351,0.16725999503831068,0.02639491156836351,0.16725999503831068,0.007039130242665608,0.16725999503831068,0.07364065073728561,0.40152553407351177,0.2500459209044774,0.9969999626477559,0.08929532651106517,0.45877514759699506,0.1366948944489161,0.8094008978207906,lstm,partial_band,10.0,1
240000,2142,0.008925,58.93690843835039,5.344137462962269e-10,0.5964871953432384,2.868836392211914,,,0.00572823414131999,0.9789450807571412,0.00572823414131999,0.9789450807571412,0.0011929763237014412,0.9789450807571412,0.012892911614477634,0.9859281663894653,0.25767213223775226,0.9995677703221639,0.003911908020824194,0.867821266969045,0.08772158078749974,0.997511748790741,lstm,partial_band,-10.0,2
240000,14949,0.0622875,68.12901628487488,5.34736368547224e-10,0.5025177878624825,2.4935495155334473,,,0.006213382421930631,0.9035418475468954,0.006213382421930631,0.9035418475468954,0.0012240476195390026,0.9035418475468954,0.013375971860686939,0.9156685206095377,0.25765418618520103,0.9989878412882487,0.005228926725188891,0.7838300043741862,0.08838790957927704,0.9928692587216695,lstm,partial_band,-6.0,2
240000,72027,0.3001125,78.66638843541185,5.355840611851515e-10,0.37518617693827283,1.1802274510701498,,,0.007688003630687793,0.6781199379762014,0.007688003630687793,0.6781199379762014,0.0015309005488952,0.6781199379762014,0.017557703519860902,0.6760408235390981,0.2574396191596985,0.9979623374938965,0.008537136307358742,0.6864627200762431,0.09079883360862732,0.9785040788650513,lstm,partial_band,-2.0,2
240000,117592,0.48996666666666666,88.56387876912522,5.381255783222132e-10,0.23662861742772898,0.13291916070779164,,,0.011809341799219449,0.3781307549873988,0.011809341799219449,0.3781307549873988,0.0028933565758168696,0.3781307549873988,0.03712068233688672,0.4579560751914978,0.25656255610783896,0.9967441579500834,0.016846996039152146,0.5928906892140706,0.09916205350955327,0.9396464327176411,lstm,partial_band,2.0,2
240000,119995,0.49997916666666664,98.41103536077713,5.509482839013285e-10,0.12525795927691036,0.00847939883073171,,,0.020995371621847152,0.20149823983261983,0.020995371621847152,0.20149823983261983,0.006620283865680297,0.20149823983261983,0.08907930191755295,0.41004331107934316,0.254840896097819,0.9957116457621257,0.03772044001817703,0.5166220880349477,0.12107561628818513,0.8611458090146382,lstm,partial_band,6.0,2
240000,120000,0.5,116.67637463549381,6.578495286952936e-10,0.06030076284834141,0.003201599645614624,,,0.03703509275515874,0.13240234688917796,0.03703509275515874,0.13240234688917796,0.013888496208687623,0.13240234688917796,0.18732395420074463,0.3919178082942963,0.25267401070594786,0.9950116459528605,0.09015219386021296,0.4618106219768524,0.1682070787111918,0.7470236770311991,lstm,partial_band,10.0,2
240000,1085,0.004520833333333333,59.51506424779557,5.343398157586368e-10,0.5905534235086457,2.903809513346354,,,0.005727573569864035,0.9875107585589091,0.005727573569864035,0.9875107585589091,0.0011822276717672745,0.9875107585589091,0.012504079383611678,0.9915727008183797,0.2574114618301392,0.9996389462153117,0.003911929844071468,0.8657784716288248,0.08753426913817723,0.9977814302444458,lstm,partial_band,-10.0,3
240000,5640,0.0235,69.4966092467444,5.345533781948969e-10,0.4875510136884133,2.7606825958251955,,,0.006162215898434321,0.9464042636553447,0.006162215898434321,0.9464042636553447,0.0011711653421943387,0.9464042636553447,0.012166701249281566,0.9587501090367635,0.2571377484003703,0.9992095920244852,0.005228389348089695,0.7810462940533955,0.08789952485561371,0.9940501659711202,lstm,partial_band,-6.0,3
240000,37688,0.15703333333333333,81.03058534177922,5.35092036988325e-10,0.35091017406716085,1.9615440775553385,,,0.007334790497521559,0.7963321131070454,0.007334790497521559,0.7963321131070454,0.0012720818372443318,0.7963321131070454,0.012713200247784455,0.8001350436210632,0.25662273856798806,0.9984735830624898,0.008534847591072321,0.6832463542620341,0.08924394120375316,0.9838053522109985,lstm,partial_band,-2.0,3
240000,102944,0.42893333333333333,92.13308466274883,5.366175053808011e-10,0.214027196046853,0.507343302154541,,,0.010324898114303748,0.5161087109247844,0.010324898114303748,0.5161087109247844,0.0018822834006821116,0.5161087109247844,0.01822179946899414,0.5338706940809885,0.2555844825108846,0.9976406881014506,0.016839758964379628,0.5894984265963237,0.09380556781291961,0.9587466788291931,lstm,partial_band,2.0,3
240000,119671,0.4986291666666667,102.70921981423682,5.432030177067956e-10,0.11649545092792768,0.0381568454404672,,,0.01683167715668678,0.2876050151735544,0.01683167715668678,0.2876050151735544,0.0037672045978407063,0.2876050151735544,0.03594544941186905,0.4304547503789266,0.25371966422398884,0.997092115243276,0.03769990361134211,0.5136958956718445,0.10653838866551717,0.905566476504008,lstm,partial_band,6.0,3
240000,119998,0.49999166666666667,115.66842674588769,5.984194544863216e-10,0.062455884550671845,0.008332504876454672,,,0.028478247687220574,0.17976834443211556,0.028478247687220574,0.17976834443211556,0.007754254410664241,0.17976834443211556,0.07323783439397812,0.40191094573338826,0.2512417821407318,0.9968792149225871,0.09009687020778656,0.46020318094889323,0.13730178694725037,0.8108593626022339,lstm,partial_band,10.0,3
240000,878,0.0036583333333333333,55.421389170259566,5.342925533746662e-10,0.6301667034180578,2.9111829996744794,,,0.005753383168578148,0.988428129196167,0.005753383168578148,0.988428129196167,0.0011701497279107572,0.988428129196167,0.011547420251866182,0.9910663272539775,0.256708820438385,0.9995934502283732,0.0036451779536902902,0.8899115481376648,0.08694369448423385,0.9982008584340414,lstm,partial_band,-10.0,4
240000,3041,0.012670833333333333,64.02470851328997,5.344329337955429e-10,0.5476237610792091,2.8363541671752928,,,0.006226838682840268,0.9510025626818339,0.006226838682840268,0.9510025626818339,0.001136676597657303,0.9510025626818339,0.009897930622597535,0.9590104829470316,0.2556599927425385,0.9991262035369873,0.004558673678711057,0.8132599407831828,0.08654414857625961,0.9950030363400777,lstm,partial_band,-6.0,4
240000,14417,0.06007083333333333,75.46250508152329,5.34874926666098e-10,0.41566089172537063,2.509230439758301,,,0.007527366792907318,0.8082337056001028,0.007527366792907318,0.8082337056001028,0.0011827649221445124,0.8082337056001028,0.007679069390396277,0.8416633528868357,0.2540708198070526,0.9983453033765157,0.0068531286788483465,0.7186576934655508,0.08638905587196351,0.986255841255188,lstm,partial_band,-2.0,4
240000,58994,0.24580833333333332,86.61247565881071,5.366927180653757e-10,0.26150633650453525,1.4867412966410318,,,0.011047510488331318,0.5176228202184041,0.011047510488331318,0.5176228202184041,0.0017507872568443418,0.5176228202184041,0.00736640145132939,0.611904087305069,0.2523119520664215,0.997431764125824,0.012616313341756662,0.6219386331240336,0.08811868782440821,0.9668944964408874,lstm,partial_band,2.0,4
240000,110094,0.458725,95.72956347548701,5.473480435258736e-10,0.14055640041272618,0.32121285400390626,,,0.0193733298877875,0.24793433814247448,0.0193733298877875,0.24793433814247448,0.00395423762400945,0.24793433814247448,0.01407831004858017,0.39707252486546835,0.2506256936868032,0.9967274632453919,0.027092420968413352,0.5392446328004201,0.0953389177362124,0.9278395598729452,lstm,partial_band,6.0,4
240000,119505,0.4979375,105.08107135267812,6.097417841360121e-10,0.07192251618055377,0.03990485734343529,,,0.03495935525695483,0.12155153734485308,0.03495935525695483,0.12155153734485308,0.008794200763106346,0.12155153734485308,0.030998152101039886,0.3214949504137039,0.2490298376639684,0.9961612005233764,0.06345419157743454,0.4780830802122752,0.11433809963464737,0.8544220633506775,lstm,partial_band,10.0,4
