arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
qkv,fh_off,omniscient,follower,cw,10.0,0.4406899999999999,0.1356244880174668,0.060653114924132286,0.32181207919853183,0.559567920801468,0.1981,0.50345,0.25818,0.50105,0.50323,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,-10.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,-6.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,-2.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,2.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,6.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,cw,10.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,cw,-10.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,cw,-6.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,cw,-2.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
