arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
qkv,fh_off,omniscient,sweep,cw,-2.0,4,0.405,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,2.0,4,0.5007,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,6.0,4,0.501,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,cw,10.0,4,0.501,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-10.0,4,0.00025,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-6.0,4,0.0035,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,-2.0,4,0.04835,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,2.0,4,0.2677,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,6.0,4,0.4662,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,sweep,partial_band,10.0,4,0.49495,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-10.0,0,0.00675,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-6.0,0,0.0476,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-2.0,0,0.34285,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,2.0,0,0.50225,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,6.0,0,0.50345,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,10.0,0,0.50345,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-10.0,0,5e-05,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-6.0,0,0.00515,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-2.0,0,0.0473,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,2.0,0,0.2879,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,6.0,0,0.48245,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,10.0,0,0.50225,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-10.0,1,0.00455,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-6.0,1,0.02555,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-2.0,1,0.19735,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,2.0,1,0.4845,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,6.0,1,0.50235,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,10.0,1,0.50235,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-10.0,1,0.0016,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-6.0,1,0.02365,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-2.0,1,0.1988,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,2.0,1,0.4677,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,6.0,1,0.49755,1.0,0.0001,100000.0,1,10.0,8
