jsr_db,realization,ber,mse_tau,mse_fd
8.0,4,0.5103236607142857,101.07568523914131,5.7940734177693e-10
10.0,4,0.5103236607142857,109.95467334011639,6.366273487476235e-10
-10.0,5,0.020899504886253018,56.10853643754242,5.307903216817203e-10
-8.0,5,0.03709831369777683,58.73850756848439,5.310758100626865e-10
-6.0,5,0.07954388468904308,63.013042532997936,5.32467747344682e-10
-4.0,5,0.17662096088435378,67.72028501416155,5.305683366628169e-10
-2.0,5,0.328218005952381,73.44482286180508,5.388921528019196e-10
0.0,5,0.46875,79.3652481730674,5.480743474476864e-10
2.0,5,0.5055803571428571,84.7952308305637,5.490447944201581e-10
4.0,5,0.5100446428571429,89.26274181955442,5.54679286283855e-10
6.0,5,0.5103236607142857,93.40392192285614,5.697059259510019e-10
8.0,5,0.5103236607142857,97.33332215139002,6.04720141341199e-10
10.0,5,0.5103236607142857,103.08976930848988,6.661470733508656e-10
-10.0,6,0.014628822758534374,56.57845912218898,5.312107106779668e-10
-8.0,6,0.02022082228997469,59.78939429054055,5.308841971271821e-10
-6.0,6,0.03400701775530095,63.56220112166263,5.312580703194863e-10
-4.0,6,0.07177737253025453,68.96320726966002,5.312081533450026e-10
-2.0,6,0.14880863803854874,76.12865802738312,5.318930318557687e-10
0.0,6,0.2905505952380953,80.7462617238318,5.347582480471509e-10
2.0,6,0.4388950892857143,85.1070096929207,5.514131042061935e-10
4.0,6,0.5011160714285714,89.11561588320284,5.529057912140105e-10
6.0,6,0.5092075892857143,93.44365529687641,5.592912467966277e-10
8.0,6,0.5103236607142857,98.23282933674986,5.756099748167209e-10
10.0,6,0.5103236607142857,103.83116311936983,6.193545774335985e-10
-10.0,7,0.011692773670913021,58.16930332334063,5.303059081437239e-10
-8.0,7,0.012174240305805382,61.8802124458715,5.304398816020184e-10
-6.0,7,0.012756150097909572,66.31888772484659,5.307786573273557e-10
-4.0,7,0.014057995672889215,71.43864140535153,5.314637664896592e-10
-2.0,7,0.014926180446359242,76.91803523716325,5.319601786949304e-10
0.0,7,0.01734206236773612,82.31531632704294,5.328698265313421e-10
2.0,7,0.02076531139633182,87.12700948951051,5.351523211483861e-10
4.0,7,0.027217602906034224,90.86465602961123,5.431164438067934e-10
6.0,7,0.04850921460681085,94.20382245013117,5.657165881839597e-10
8.0,7,0.09391787373093176,98.43118007109486,6.149582652066172e-10
10.0,7,0.16506563562925172,101.03141783037574,6.876173103401393e-10
-10.0,8,0.014405105429790748,58.79022410075212,5.303244826748306e-10
-8.0,8,0.020062093206503474,62.723902192181285,5.306798166879737e-10
-6.0,8,0.042482066769076836,67.52603408684261,5.318412051031726e-10
-4.0,8,0.11026298540249432,76.62923837463576,5.364052130195033e-10
-2.0,8,0.24367559523809526,82.02798324601822,5.354737671996406e-10
0.0,8,0.40541294642857145,88.70126123544425,5.415810755435973e-10
2.0,8,0.47433035714285715,93.12931953071714,5.499036179665424e-10
4.0,8,0.48856026785714285,96.92167198567061,5.622123050480608e-10
6.0,8,0.4896763392857143,102.21074481244158,5.845525154446759e-10
8.0,8,0.4896763392857143,121.4258078688279,6.392482716733003e-10
10.0,8,0.4896763392857143,178.0468064698205,8.236104457250431e-10
-10.0,9,0.02722364581969123,61.31230090117162,5.313827796430449e-10
-8.0,9,0.060208915793095404,66.23221606663189,5.315547642250655e-10
-6.0,9,0.1470703125,72.58925469484286,5.342514210051106e-10
-4.0,9,0.2959449404761905,78.59634276162456,5.35204385989091e-10
-2.0,9,0.43350074404761907,84.14749472728836,5.444495517936245e-10
0.0,9,0.47963169642857145,90.16430221562844,5.498315499747264e-10
2.0,9,0.48800223214285715,97.41282690336847,5.583906110913754e-10
4.0,9,0.4896763392857143,111.13656678267189,5.793303261439874e-10
6.0,9,0.4896763392857143,150.44557898737844,6.339227013616354e-10
8.0,9,0.4896763392857143,241.99576967168193,7.937321099383954e-10
10.0,9,0.4896763392857143,315.92532436901723,1.2457675780890504e-09
-10.0,10,0.043927468338301814,64.93728978988113,5.309645513984995e-10
-8.0,10,0.10340357497165534,71.80457477700034,5.346465776294807e-10
-6.0,10,0.22842261904761907,76.53142885877811,5.326313167189847e-10
-4.0,10,0.38392857142857145,82.20871422348647,5.382967567190125e-10
-2.0,10,0.4681919642857143,88.02083237893213,5.49704657025611e-10
0.0,10,0.48660714285714285,94.45238064172464,5.672367150719227e-10
2.0,10,0.48995535714285715,105.59548182738997,6.075757429427927e-10
