n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,mc_bilstm_1_energy,mc_bilstm_1_cos,dropout_mc_energy,dropout_mc_cos,shared_gap_energy,shared_gap_cos,mc_proj_energy,mc_proj_cos,sensing_position_energy,sensing_position_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,realization
240000,1245,0.0051875,66.42434398688484,5.331629234424964e-10,0.5185066034948324,2.8574965576171873,,,0.004432241835196813,0.9675407110850016,0.004432241835196813,0.9675407110850016,0.0010848539406433703,0.9675407110850016,0.012699153096973895,0.975546771367391,0.24846712019443512,0.9987318987846374,0.004850438201179107,0.787232746442159,0.09939030937751134,0.9954084882736206,mc_dlsk,barrage,-6.0,3
240000,4265,0.017770833333333333,77.87488984377174,5.335643891183127e-10,0.38100654738047485,2.7207189249674477,,,0.005316752005616824,0.890617200533549,0.005316752005616824,0.890617200533549,0.0010298741295312842,0.890617200533549,0.010515446255107721,0.9097763735453288,0.2481629770676295,0.9977287969589234,0.0075902900263667104,0.685170471906662,0.09977461965084077,0.9886534932454427,mc_dlsk,barrage,-2.0,3
240000,19119,0.0796625,86.99242256671467,5.345475386257415e-10,0.23032583178426289,2.209398182932536,,,0.007677813915163279,0.6779757787386577,0.007677813915163279,0.6779757787386577,0.0010738437055299679,0.6779757787386577,0.007971454667548339,0.7062746532758077,0.24809772458076476,0.9965122963587443,0.014474765083690484,0.5866608737309774,0.10172223270336787,0.9725510835647583,mc_dlsk,barrage,2.0,3
240000,56657,0.23607083333333334,92.04507698321666,5.370423513333903e-10,0.10407027897080033,1.2730636449178059,,,0.013379560598234336,0.38183362666765847,0.013379560598234336,0.38183362666765847,0.0016303535380090277,0.38183362666765847,0.008500565063456695,0.41682755947113037,0.24846187342007955,0.9953686033884684,0.03177139648497105,0.5080217614968617,0.10850034915208817,0.9382152110735575,mc_dlsk,barrage,6.0,3
240000,92910,0.387125,97.31661893559266,5.428145585271387e-10,0.02995422337936458,0.5609151624679566,,,0.024355707751711208,0.18721448044478894,0.024355707751711208,0.18721448044478894,0.0032895443697770438,0.18721448044478894,0.016587278176347416,0.24863008371988932,0.24891452247301737,0.9945305557250976,0.0752242933233579,0.4533118901252747,0.1269971230506897,0.8708137663205465,mc_dlsk,barrage,10.0,3
240000,548,0.0022833333333333334,56.567674453572934,5.330711452103904e-10,0.6158754941065094,2.8918780253092446,,,0.004099997133513292,0.9895606355667115,0.004099997133513292,0.9895606355667115,0.0011238497123122215,0.9895606355667115,0.013848691497246424,0.992802409807841,0.24869335004488627,0.9993884261449179,0.0037638276608039935,0.8730806353886922,0.09934703633387884,0.9981146753629049,mc_dlsk,barrage,-10.0,4
240000,1160,0.004833333333333334,66.1653328813229,5.332212967000918e-10,0.5212981346301352,2.8586781545003257,,,0.004431441766271989,0.9681120697657267,0.004431441766271989,0.9681120697657267,0.0010842291910822192,0.9681120697657267,0.01269334758768479,0.9767549908955891,0.2484195699294408,0.9987598069508871,0.004857091977447272,0.7879295701980591,0.09937332033316294,0.9953781712849935,mc_dlsk,barrage,-6.0,4
240000,4136,0.017233333333333333,77.63556087877151,5.336378846802741e-10,0.38396998276711086,2.722863483174642,,,0.0053155455949405826,0.8920826865832011,0.0053155455949405826,0.8920826865832011,0.0010290385653575261,0.8920826865832011,0.010509530791143576,0.9122706349690756,0.24809779784679412,0.9977729056676229,0.007603329677383105,0.6873225370248158,0.09975330549081167,0.9885439796447754,mc_dlsk,barrage,-2.0,4
240000,18806,0.07835833333333334,86.75382740466235,5.346116179456844e-10,0.23402012435808506,2.211954646555583,,,0.007676420600960652,0.6800632465680441,0.007676420600960652,0.6800632465680441,0.001073094859160483,0.6800632465680441,0.007970038910210133,0.7065236701170603,0.24802161090373992,0.9965524005889893,0.014501696827510993,0.5902002719243368,0.10170308597485224,0.9722191077868144,mc_dlsk,barrage,2.0,4
240000,56484,0.23535,91.8848519691452,5.371391652699086e-10,0.10728669188485156,1.2773005500793457,,,0.013377979690829912,0.3832679998079936,0.013377979690829912,0.3832679998079936,0.0016296662298962473,0.3832679998079936,0.008505323320130508,0.4134925578037898,0.24838587833245596,0.995407248655955,0.03182981733083725,0.5124958768685659,0.1084946029941241,0.9375106341044108,mc_dlsk,barrage,6.0,4
