arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
conv1d,fh_on,model,follower,cw,-2.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,cw,2.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,cw,6.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,cw,10.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,-10.0,0.00225,0.0024831935083678034,0.0011105178971993201,7.342491730217855e-05,0.004426575082697821,0.00015,0.00625,0.00017999999999999998,0.0018,0.005549999999999999,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,-6.0,0.027140000000000004,0.029219223124511712,0.013067233831228398,0.0015286923132290034,0.052751307686771005,0.00215,0.0742,0.00245,0.02445,0.06561,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,-2.0,0.16648,0.13493551978630386,0.06034499896428866,0.04820597538288737,0.28475402461711263,0.02935,0.34505,0.03004,0.20995,0.31909,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,2.0,0.38236,0.13325389487741063,0.05959295344250023,0.26555995752032735,0.4991600424796726,0.23295,0.49855,0.23457,0.4682,0.49305,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,6.0,0.4851,0.02217585962257158,0.009917345915112575,0.4656623591841539,0.5045376408158461,0.4508,0.5039,0.45560999999999996,0.49745,0.50282,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,follower,partial_band,10.0,0.49777000000000005,0.005867665634645519,0.0026240998456613647,0.49262685881066665,0.5029131411893334,0.4882,0.5039,0.49009,0.4985,0.50324,1.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-10.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-6.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,-2.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,2.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,6.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,follower,partial_band,10.0,0.00011,2.236067977499789e-05,9.999999999999997e-06,9.040036015459948e-05,0.00012959963984540053,0.0001,0.00015,0.0001,0.0001,0.00014,0.0,0.00011,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,partial_band,-10.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,partial_band,-6.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
