arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
mc_dlsk,fh_off,omniscient,fixed_partial,cw,10.0,3,0.49575,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-10.0,3,0.0061,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-6.0,3,0.02905,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-2.0,3,0.17565,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,2.0,3,0.4373,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,6.0,3,0.4941,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,10.0,3,0.4957,1.0,0.00155,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-10.0,4,0.0049,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-6.0,4,0.0555,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,-2.0,4,0.28545,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,2.0,4,0.4821,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,6.0,4,0.49875,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,cw,10.0,4,0.49875,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-10.0,4,0.0014,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-6.0,4,0.0075,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,-2.0,4,0.04815,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,2.0,4,0.219,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,6.0,4,0.4462,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,fixed_partial,partial_band,10.0,4,0.4976,1.0,0.00085,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,0,0.0048,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,0,0.0412,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,0,0.28575,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,0,0.4963,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,0,0.5017,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,0,0.5017,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,0,0.0012,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,0,0.0064,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,0,0.0496,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,0,0.2765,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,0,0.48535,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,0,0.5015,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,1,0.0007,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,1,0.0117,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,1,0.13555,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,1,0.44515,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,1,0.5075,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,1,0.5075,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,1,0.0038,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,1,0.02295,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,1,0.17085,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,1,0.43085,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,1,0.49085,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,1,0.4925,1.0,0.00075,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,2,0.0005,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,2,0.00175,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,2,0.0102,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,2,0.0463,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,2,0.2766,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,2,0.49405,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,2,0.0083,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,2,0.07075,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,2,0.2994,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,2,0.4779,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,2,0.5,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,2,0.50005,1.0,0.00025,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,3,0.01345,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,3,0.0996,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,3,0.4007,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,3,0.4984,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,3,0.4993,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,3,0.4993,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,3,0.0045,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,3,0.0241,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,3,0.1764,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,3,0.44425,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,3,0.49875,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,3,0.4993,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,4,0.005,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,4,0.05195,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,4,0.27785,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,4,0.4806,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,4,0.501,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,4,0.501,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,4,0.0009,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,4,0.0047,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,4,0.0446,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,4,0.22955,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,4,0.4436,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,4,0.49475,1.0,0.0006,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-10.0,0,0.007,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-6.0,0,0.0393,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-2.0,0,0.2796,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,2.0,0,0.50015,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,6.0,0,0.50345,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,10.0,0,0.50345,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-10.0,0,0.001,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-6.0,0,0.0079,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-2.0,0,0.0425,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,2.0,0,0.26725,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,6.0,0,0.48645,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,10.0,0,0.50335,1.0,0.0009,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-10.0,1,0.0051,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-6.0,1,0.01855,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-2.0,1,0.126,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,2.0,1,0.43945,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,6.0,1,0.50235,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,10.0,1,0.50235,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-10.0,1,0.0042,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-6.0,1,0.02965,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-2.0,1,0.1797,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,2.0,1,0.43315,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,6.0,1,0.49605,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,10.0,1,0.49765,1.0,0.0008,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-10.0,2,0.0007,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-6.0,2,0.0021,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-2.0,2,0.01025,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,2.0,2,0.0538,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,6.0,2,0.30135,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,10.0,2,0.48945,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-10.0,2,0.0074,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-6.0,2,0.0692,1.0,0.00065,100000.0,1,10.0,8
